system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo
20230525T045659_20230525T050218_T44RQN_2_14_0,4866,4198,1712,2058,2902,3988,0.31713584861581595,0.15761974,-0.31921932,0.23641245192656554,2023-05-25,24.574161676413254,83.63250147234471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63250147234471,24.574161676413254]}"
20230525T045659_20230525T050218_T44RQN_2_22_0,4126,3524,1611,1874,2194,3214,0.5935063423716979,0.18860947,-0.2633648,0.28288804659332534,2023-05-25,24.66447999279747,83.91239208469253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.91239208469253,24.66447999279747]}"
20230525T045659_20230525T050218_T44RRN_2_2_0,5180,4726,2282,2960,3552,4228,0.20056966532162354,0.08688946,-0.17640512,0.13032581453634084,2023-05-25,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230525T045659_20230525T050218_T44RRN_2_19_0,4260,3650,1518,1966,2404,3241,0.33314758796370003,0.14827281,-0.24486269,0.2223895137720308,2023-05-25,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230525T045659_20230525T050218_T44RRN_2_30_0,4619,3892,1726,2268,2700,3706,0.36124676817006607,0.15704027,-0.24070974,0.2355420276281901,2023-05-25,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230525T045659_20230525T050218_T44RRN_2_41_0,3318,2282,1032,1634,1175,5652,2.2551883941164617,0.6557785,-0.55146855,0.9835957524716221,2023-05-25,24.983665833006306,84.2012122731366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.2012122731366,24.983665833006306]}"
20230525T045659_20230525T050218_T44RRN_2_43_0,3472,2651,1400,1677,1722,3184,1.2114683460391116,0.29800245,-0.3100185,0.4469581167838581,2023-05-25,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230525T045659_20230525T050218_T44RRN_2_45_0,3833,3219,1262,1544,1832,2710,0.5179329872581406,0.19330691,-0.27409497,0.2899284534947716,2023-05-25,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230525T045659_20230525T050218_T44RRN_2_48_0,4428,3660,1433,1926,2161,3978,0.7329568374344493,0.29597655,-0.34756097,0.44392865868556075,2023-05-25,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230525T045659_20230525T050218_T45RTH_2_2_0,5251,4812,2278,2938,3578,4240,0.19190630797773656,0.084676385,-0.18138757,0.1270064590394577,2023-05-25,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230525T045659_20230525T050218_T45RTH_2_19_0,4295,3657,1520,1954,2382,3220,0.34271225257647636,0.14958943,-0.24468496,0.2243641231593039,2023-05-25,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230525T045659_20230525T050218_T45RTH_2_30_0,4722,3959,1698,2260,2704,3624,0.32330615687377,0.1453856,-0.23181508,0.21806115193173736,2023-05-25,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230525T045659_20230525T050218_T45RTH_2_41_0,3319,2276,1019,1631,1168,5676,2.2350024789291028,0.6586791,-0.55357873,0.9879465264080649,2023-05-25,24.98366405532328,84.20121193056889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.20121193056889,24.98366405532328]}"
20230525T045659_20230525T050218_T45RTH_2_43_0,3394,2591,1421,1674,1754,3192,1.1750285994443537,0.29073998,-0.31196055,0.4360659051854847,2023-05-25,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230525T045659_20230525T050218_T45RTH_2_45_0,3844,3252,1277,1580,1820,2720,0.5537098560354374,0.19823788,-0.26511627,0.29732408325074333,2023-05-25,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230525T045659_20230525T050218_T45RTH_2_48_0,4272,3433,1460,1952,2200,3834,0.6713229252259655,0.2707988,-0.32526788,0.4061645538155605,2023-05-25,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230527T044701_20230527T045831_T44RRN_2_2_0,5338,4756,2306,3014,3552,4240,0.2082828772099782,0.08829569,-0.1690102,0.13243503368623677,2023-05-27,25.110392004683597,84.74849862252218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74849862252218,25.110392004683597]}"
20230527T044701_20230527T045831_T44RRN_2_15_0,4183,3307,1528,2056,1935,4832,1.4534417017860726,0.428107,-0.40301976,0.6421130402659772,2023-05-27,24.78773142793995,85.03161554260646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161554260646,24.78773142793995]}"
20230527T044701_20230527T045831_T44RRN_2_19_0,4528,3689,1720,2052,2416,3388,0.48746238716148443,0.16747071,-0.24558823,0.25118442587647516,2023-05-27,25.042613892193966,84.63446371941521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63446371941521,25.042613892193966]}"
20230527T044701_20230527T045831_T44RRN_2_30_0,4964,4098,1938,2424,2820,4052,0.47840944392668533,0.17927822,-0.25138974,0.2688977810112768,2023-05-27,24.929606131476618,84.63796351056507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63796351056507,24.929606131476618]}"
20230527T044701_20230527T045831_T44RRN_2_43_0,3858,2872,1378,1850,1840,3698,1.0547229791099002,0.33550018,-0.33309302,0.5032048388552858,2023-05-27,24.82698288339234,84.90503285047747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90503285047747,24.82698288339234]}"
20230527T044701_20230527T045831_T44RRN_2_45_0,4307,3515,1499,1804,1995,3170,0.7534949339489547,0.22749273,-0.27462807,0.3412060787919853,2023-05-27,24.495983794393656,84.52630158517199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52630158517199,24.495983794393656]}"
20230527T044701_20230527T045831_T44RRN_2_48_0,4648,3741,1703,2168,2302,4360,0.9526895657809462,0.30891624,-0.33578432,0.46333958724202623,2023-05-27,24.976795211066857,84.62985290020244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62985290020244,24.976795211066857]}"
20230527T044701_20230527T045831_T44RRP_2_10_0,4146,3191,1502,2046,2172,4316,0.880999342537804,0.33045623,-0.35680604,0.495646143176389,2023-05-27,25.89964766774224,85.00849408045715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00849408045715,25.89964766774224]}"
20230527T044701_20230527T045831_T45RTH_2_2_0,5460,4879,2178,2840,3384,4176,0.24306408053032164,0.104761906,-0.1904219,0.15713246478407514,2023-05-27,25.110392977465306,84.74857373563094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.74857373563094,25.110392977465306]}"
20230527T044701_20230527T045831_T45RTH_2_15_0,3872,2961,1487,1964,1852,4804,1.5489558190786021,0.4435096,-0.41962174,0.66521445203936,2023-05-27,24.78770995034834,85.03161154138597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161154138597,24.78770995034834]}"
20230527T044701_20230527T045831_T45RTH_2_19_0,4592,3716,1692,2026,2366,3382,0.519533646962569,0.17675713,-0.25073963,0.265112638079499,2023-05-27,25.042635625377436,84.63448305540332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.63448305540332,25.042635625377436]}"
20230527T044701_20230527T045831_T45RTH_2_30_0,5057,4151,1956,2448,2820,4010,0.4751637118671139,0.17423134,-0.24187055,0.26132786765244126,2023-05-27,24.929593007845224,84.6379330931922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6379330931922,24.929593007845224]}"
20230527T044701_20230527T045831_T45RTH_2_43_0,3804,2800,1424,1894,1902,3696,1.01264393768345,0.32047158,-0.32236135,0.48066446369563276,2023-05-27,24.82697615906361,84.90506623201334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90506623201334,24.82697615906361]}"
20230527T044701_20230527T045831_T45RTH_2_45_0,4321,3541,1501,1794,1992,3204,0.7770226952173355,0.23325635,-0.28211284,0.3498508611565477,2023-05-27,24.495981772723027,84.52635387703498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.52635387703498,24.495981772723027]}"
20230527T044701_20230527T045831_T45RTH_2_48_0,4501,3502,1704,2152,2406,4046,0.7189198667368052,0.25418475,-0.30558243,0.381247578457962,2023-05-27,24.976852680933213,84.62990100252732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.62990100252732,24.976852680933213]}"
20230527T044701_20230527T045831_T45RTJ_2_10_0,4209,3307,1666,2110,2220,4244,0.9980276134122288,0.31311882,-0.33585143,0.46964189032407766,2023-05-27,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230527T044701_20230527T045831_T45RUH_2_15_0,3893,2961,1382,1898,1776,4892,1.5027006172839505,0.46730652,-0.44094256,0.7009072505061108,2023-05-27,24.78770995034834,85.03161154138597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03161154138597,24.78770995034834]}"
20230527T044701_20230527T045831_T45RUH_2_16_0,1864,1687,1164,1288,1375,1501,0.3082191780821918,0.04381085,-0.07637146,0.06570484964366419,2023-05-27,25.299303730950914,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}"
20230527T044701_20230527T045831_T45RUH_2_24_0,6196,5039,6620,6080,5708,6264,-0.15212870745321222,0.046441697,-0.014906027,0.0696596366673627,2023-05-27,25.004128654816142,85.82941266326443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.82941266326443,25.004128654816142]}"
20230527T044701_20230527T045831_T45RUH_2_35_0,5337,4663,1886,2568,3197,3865,0.18757722116140627,0.09459077,-0.20161666,0.14187610619469027,2023-05-27,24.89651322225655,85.32109719239186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32109719239186,24.89651322225655]}"
20230527T044701_20230527T045831_T45RUH_2_36_0,5499,4452,2278,2830,3746,4368,0.15932377049180327,0.07665763,-0.21367046,0.11497935793949104,2023-05-27,24.728382608659693,85.50753287459847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.50753287459847,24.728382608659693]}"
20230527T053649_20230527T054202_T43RDP_1_4_0,4456,4169,2340,2688,2996,3736,0.4443910641364401,0.10992276,-0.16313823,0.1648718900854066,2023-05-27,30.133414249723614,74.43204472102887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43204472102887,30.133414249723614]}"
20230527T053649_20230527T054202_T43RDP_1_7_0,1753,1552,1314,1512,1531,2264,1.1481829573934839,0.19314888,-0.19915254,0.28968515347121593,2023-05-27,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230527T053649_20230527T054202_T43RDP_1_10_0,3019,2321,1505,1952,1652,5020,2.3096968865724863,0.50479615,-0.4400459,0.7571375046834019,2023-05-27,30.40355814698842,74.95768052503085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95768052503085,30.40355814698842]}"
20230527T053649_20230527T054202_T43RDP_1_12_0,3326,2628,1300,1739,1588,4832,1.7588375623509,0.50529593,-0.47070462,0.7578848999299119,2023-05-27,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230527T053649_20230527T054202_T43RDP_1_14_0,3322,2882,1933,2240,2448,3112,0.502497351294082,0.11942446,-0.16292974,0.17912058268141356,2023-05-27,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230527T053649_20230527T054202_T43RDP_1_17_0,3106,2776,1625,1767,1959,2230,0.3769123783031989,0.06469324,-0.11583688,0.09702828499820981,2023-05-27,30.435064093888105,74.65878495489407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65878495489407,30.435064093888105]}"
20230527T053649_20230527T054202_T43RDQ_1_22_0,3266,2404,1552,1880,1742,4120,2.0269348789635186,0.4056636,-0.37333333,0.6084434968017057,2023-05-27,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230527T053649_20230527T054202_T43RDQ_1_24_0,4799,4777,2694,3170,3558,3942,0.18875344081793158,0.0512,-0.10854893,0.07679488034131057,2023-05-27,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230527T053649_20230527T054202_T43REP_1_3_0,3155,2799,2562,2998,2636,3730,8.237951807228916,0.17185046,-0.10879905,0.25775543862404776,2023-05-27,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230527T053649_20230527T054202_T43REP_1_5_0,2852,2145,1293,1602,1398,4208,2.4228315226763235,0.50124866,-0.448537,0.751805939534469,2023-05-27,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230527T053649_20230527T054202_T43REP_1_7_0,1762,1563,1396,1572,1584,2282,1.3249810174639332,0.18054837,-0.18422419,0.27078753394542865,2023-05-27,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230527T053649_20230527T054202_T43REP_1_16_0,3097,2687,1576,1804,1897,3224,1.1903480444922856,0.25912908,-0.28241846,0.38865566728497514,2023-05-27,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230527T053649_20230527T054202_T43REP_1_20_0,3294,3072,1701,1876,2064,2908,0.8321830013803984,0.1697506,-0.21571906,0.25460030165912517,2023-05-27,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230527T053649_20230527T054202_T43REP_1_26_0,2859,2638,1803,1954,2150,2324,0.2555066079295154,0.03889137,-0.086489014,0.058330539725108946,2023-05-27,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230527T053649_20230527T054202_T43REP_1_28_0,3685,3254,1638,2000,1822,4172,2.0833333333333335,0.39205873,-0.35191187,0.5880390357828009,2023-05-27,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230527T053649_20230527T054202_T43REP_1_34_0,4151,4235,2230,2510,2816,3218,0.29646017699115046,0.06662247,-0.12360335,0.09992542878448919,2023-05-27,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230527T053649_20230527T054202_T43REP_1_37_0,2511,2253,1579,1678,1800,2078,0.6705258080077182,0.07168644,-0.106496274,0.10751579218770144,2023-05-27,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230527T053649_20230527T054202_T43REP_1_39_0,2801,2129,1342,1594,1468,4112,2.3144257703081235,0.4738351,-0.44128987,0.7106890063614372,2023-05-27,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230527T053649_20230527T054202_T43REQ_1_1_0,4086,4084,2196,2588,3026,3394,0.18106671914977365,0.05732087,-0.13473755,0.08597461256911455,2023-05-27,30.96990503438352,75.4273980932442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4273980932442,30.96990503438352]}"
20230527T053649_20230527T054202_T43REQ_1_6_0,2577,1817,1340,1546,1404,4132,2.720382927802154,0.49277458,-0.45544207,0.739095096179897,2023-05-27,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230527T053649_20230527T054202_T43REQ_1_8_0,3596,3157,1689,1900,2058,2992,0.8733869459510006,0.1849505,-0.22322159,0.2773982773982774,2023-05-27,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230527T053649_20230527T054202_T43REQ_1_9_0,3303,3080,1902,2086,2216,2744,0.7432432432432433,0.106451616,-0.13623188,0.15966132446325976,2023-05-27,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230527T053649_20230527T054202_T43REQ_1_11_0,3849,3404,1960,2272,2538,3894,0.7664481121410807,0.2108209,-0.26305547,0.31620676253400704,2023-05-27,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230527T053649_20230527T054202_T43REQ_1_18_0,4045,3861,1978,2232,2350,3352,0.9568372803666922,0.17572781,-0.20057307,0.2635686102586585,2023-05-27,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230527T053649_20230527T054202_T43REQ_1_23_0,3586,3370,1280,1542,1560,3026,1.3150340868317187,0.31966856,-0.32486865,0.4794505614302845,2023-05-27,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230527T053649_20230527T054202_T43REQ_1_25_0,3531,3317,1782,1958,2274,2676,0.3399864682002706,0.08121212,-0.15494174,0.12180587819412181,2023-05-27,31.139802583357216,75.71390613060048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71390613060048,31.139802583357216]}"
20230527T053649_20230527T054202_T43REQ_1_28_0,3686,3245,1578,1960,1786,4228,1.9630225080385852,0.40605253,-0.36651585,0.6090281818937567,2023-05-27,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230527T053649_20230527T054202_T43REQ_1_31_0,2971,2386,1542,1896,1911,3900,1.3078642819568649,0.34228188,-0.3457557,0.5133786457885228,2023-05-27,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
