system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230830T053651_20230830T053936_T43SER_1_0_0,3724,3068,1821,1982,2023,3553,0.27439025,-0.28383017,2023-08-30,31.86627985809932,75.74365687458071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74365687458071,31.86627985809932]}"
20230830T053651_20230830T053936_T43SER_1_13_0,2735,1802,1370,1592,1353,4180,0.5109344,-0.44837144,2023-08-30,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230830T053651_20230830T053936_T43SER_1_18_0,2052,1558,1362,1674,1487,4016,0.45956752,-0.4115993,2023-08-30,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230830T053651_20230830T053936_T43SER_1_21_0,2318,1661,1223,1417,1272,4164,0.5320088,-0.4922057,2023-08-30,31.78859605967991,75.43259965499281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43259965499281,31.78859605967991]}"
20230830T053651_20230830T053936_T43SER_1_29_0,2177,1573,1174,1370,1246,3947,0.52012324,-0.4846718,2023-08-30,31.674981781668833,75.57618210346608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57618210346608,31.674981781668833]}"
20230830T053651_20230830T053936_T43SER_1_36_0,2952,2173,1425,1720,1522,3861,0.43451607,-0.383623,2023-08-30,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230830T053651_20230830T053936_T43SER_1_38_0,2199,1627,1314,1550,1378,3908,0.47862276,-0.4320264,2023-08-30,31.764143386392096,75.30977899945552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30977899945552,31.764143386392096]}"
20230901T052649_20230901T053731_T43REP_1_37_0,2653,1823,1132,1486,1296,4808,0.5753604,-0.52780426,2023-09-01,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230901T052649_20230901T053731_T43REP_1_39_0,2867,1953,1215,1556,1302,5532,0.618964,-0.5609481,2023-09-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230901T052649_20230901T053731_T43REQ_1_23_0,3035,2105,1171,1518,1383,4532,0.53237534,-0.49818182,2023-09-01,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230901T052649_20230901T053731_T43REQ_1_39_0,2875,1954,1111,1487,1245,5596,0.6360181,-0.5801214,2023-09-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230901T052649_20230901T053731_T43RFP_1_15_0,2793,2027,1169,1539,1302,5588,0.62206095,-0.56812125,2023-09-01,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230901T052649_20230901T053731_T43RFP_1_19_0,2584,1788,1141,1478,1220,4999,0.607654,-0.5436159,2023-09-01,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230901T052649_20230901T053731_T43RFP_1_39_0,2871,1952,1155,1513,1259,5576,0.63160205,-0.5731415,2023-09-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230902T045659_20230902T050823_T44RRP_2_5_0,3316,2473,1809,2214,2238,5356,0.4105873,-0.41505945,2023-09-02,25.455102836226555,84.09384306269588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09384306269588,25.455102836226555]}"
20230902T045659_20230902T050823_T44RRP_2_10_0,2782,1916,1375,1734,1443,4349,0.5017265,-0.42988658,2023-09-02,25.89964766774224,85.00849408045715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00849408045715,25.89964766774224]}"
20230902T045659_20230902T050823_T44RRP_2_17_0,3061,2441,1872,2172,2072,3634,0.27374694,-0.25180846,2023-09-02,26.138658172269054,84.78577141669328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78577141669328,26.138658172269054]}"
20230902T045659_20230902T050823_T44RRP_2_20_0,2785,1997,1374,1608,1398,3668,0.44808528,-0.39044732,2023-09-02,25.54799896388803,84.48822074789439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48822074789439,25.54799896388803]}"
20230902T045659_20230902T050823_T44RRP_2_23_0,2727,2091,1494,1842,1548,3549,0.39258388,-0.31663886,2023-09-02,26.11343125960159,84.7883532579798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7883532579798,26.11343125960159]}"
20230902T045659_20230902T050823_T44RRP_2_40_0,3157,2414,1329,1754,1536,3784,0.4225564,-0.3665583,2023-09-02,25.99840870446236,84.81758021542801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81758021542801,25.99840870446236]}"
20230902T045659_20230902T050823_T44RRP_2_44_0,2243,1704,1457,1714,1449,3505,0.41501817,-0.34316918,2023-09-02,25.448180472305893,84.53212680687135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53212680687135,25.448180472305893]}"
20230902T045659_20230902T050823_T45RTJ_2_5_0,3431,2597,1690,2128,1911,5665,0.49551216,-0.45386887,2023-09-02,25.45515048100588,84.09378797380577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.09378797380577,25.45515048100588]}"
20230902T045659_20230902T050823_T45RTJ_2_10_0,2882,1990,1400,1751,1475,4370,0.49529514,-0.42787126,2023-09-02,25.899644975167085,85.00853719003544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00853719003544,25.899644975167085]}"
20230902T045659_20230902T050823_T45RTJ_2_17_0,3112,2512,1928,2188,2106,3538,0.25372076,-0.23576668,2023-09-02,26.13866287378065,84.78580128968889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78580128968889,26.13866287378065]}"
20230902T045659_20230902T050823_T45RTJ_2_20_0,2830,2023,1378,1597,1406,3700,0.44927537,-0.39701718,2023-09-02,25.547991237923714,84.48825352106263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.48825352106263,25.547991237923714]}"
20230902T045659_20230902T050823_T45RTJ_2_23_0,2691,2069,1488,1835,1552,3499,0.3854682,-0.311961,2023-09-02,26.113430884577557,84.78837656233179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78837656233179,26.113430884577557]}"
20230902T045659_20230902T050823_T45RTJ_2_40_0,3143,2397,1276,1694,1509,3832,0.43493727,-0.3868983,2023-09-02,25.99843718906074,84.81760143511875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81760143511875,25.99843718906074]}"
20230902T045659_20230902T050823_T45RTJ_2_44_0,2237,1701,1403,1719,1493,3508,0.4029194,-0.34226134,2023-09-02,25.448106128757654,84.53208012457526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53208012457526,25.448106128757654]}"
20230904T053649_20230904T054325_T43RDP_1_4_0,2852,2010,1310,1485,1426,4556,0.5232364,-0.50835955,2023-09-04,30.133414249723614,74.43204472102887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43204472102887,30.133414249723614]}"
20230904T053649_20230904T054325_T43RDP_1_7_0,2461,1863,1282,1585,1415,3744,0.4514441,-0.40514168,2023-09-04,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230904T053649_20230904T054325_T43RDP_1_10_0,2437,1734,1170,1437,1258,4292,0.5466667,-0.49834177,2023-09-04,30.40355814698842,74.95768052503085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95768052503085,30.40355814698842]}"
20230904T053649_20230904T054325_T43RDP_1_12_0,2835,2001,1292,1645,1448,5560,0.586758,-0.54337263,2023-09-04,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230904T053649_20230904T054325_T43RDP_1_14_0,3281,2250,1402,1883,1620,5464,0.54263127,-0.48740983,2023-09-04,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230904T053649_20230904T054325_T43RDP_1_17_0,2564,1777,1179,1458,1250,4960,0.5974235,-0.54565287,2023-09-04,30.435064093888105,74.65878495489407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65878495489407,30.435064093888105]}"
20230904T053649_20230904T054325_T43RDQ_1_22_0,3088,2888,2210,2478,2546,2842,0.054936897,-0.06842105,2023-09-04,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230904T053649_20230904T054325_T43RDQ_1_24_0,1492,1411,1710,2098,2216,2128,-0.020257827,-0.0070989113,2023-09-04,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230904T053649_20230904T054325_T43REP_1_3_0,3684,3248,1898,2362,2344,4356,0.3002985,-0.29681453,2023-09-04,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230904T053649_20230904T054325_T43REP_1_5_0,2503,1775,1217,1457,1268,5192,0.60743034,-0.5617386,2023-09-04,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230904T053649_20230904T054325_T43REP_1_7_0,2455,1863,1410,1669,1479,3750,0.43430868,-0.3840192,2023-09-04,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230904T053649_20230904T054325_T43REP_1_16_0,2708,1934,1340,1683,1416,4876,0.54990464,-0.48681203,2023-09-04,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230904T053649_20230904T054325_T43REP_1_20_0,2512,1774,1197,1401,1244,4984,0.6005138,-0.56115896,2023-09-04,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230904T053649_20230904T054325_T43REP_1_26_0,2622,1811,1266,1544,1326,4952,0.57757246,-0.52463055,2023-09-04,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230904T053649_20230904T054325_T43REP_1_28_0,2741,2022,1248,1514,1319,5072,0.58723205,-0.5402369,2023-09-04,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230904T053649_20230904T054325_T43REP_1_34_0,2763,2114,1282,1616,1511,4704,0.51375705,-0.4886076,2023-09-04,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230904T053649_20230904T054325_T43REP_1_37_0,2403,1738,1206,1411,1264,4588,0.5680109,-0.5295883,2023-09-04,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230904T053649_20230904T054325_T43REP_1_39_0,2697,1884,1296,1592,1362,5124,0.5800185,-0.5259083,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230904T053649_20230904T054325_T43REQ_1_1_0,2487,1761,1070,1270,1173,4808,0.6077579,-0.5820994,2023-09-04,30.96990503438352,75.4273980932442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4273980932442,30.96990503438352]}"
20230904T053649_20230904T054325_T43REQ_1_6_0,2474,1762,1274,1583,1344,4792,0.5619296,-0.50337255,2023-09-04,31.16463003378407,75.39658133069807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39658133069807,31.16463003378407]}"
20230904T053649_20230904T054325_T43REQ_1_8_0,2700,2021,1364,1787,1592,4140,0.444522,-0.3969968,2023-09-04,30.96497862472879,75.92169990515954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92169990515954,30.96497862472879]}"
20230904T053649_20230904T054325_T43REQ_1_9_0,2826,1929,1404,1698,1456,5324,0.57050145,-0.5163771,2023-09-04,30.99509642731238,75.42227325944118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.42227325944118,30.99509642731238]}"
20230904T053649_20230904T054325_T43REQ_1_11_0,3524,2909,1962,2208,2364,4296,0.29009008,-0.3210332,2023-09-04,30.97086151232952,75.51180326389321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51180326389321,30.97086151232952]}"
20230904T053649_20230904T054325_T43REQ_1_18_0,2669,1927,1396,1718,1554,4384,0.47659144,-0.43690592,2023-09-04,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230904T053649_20230904T054325_T43REQ_1_23_0,2719,1989,1350,1618,1498,3788,0.43321982,-0.40140584,2023-09-04,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230904T053649_20230904T054325_T43REQ_1_25_0,2686,1886,1235,1448,1323,4536,0.5483871,-0.51604277,2023-09-04,31.139802583357216,75.71390613060048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71390613060048,31.139802583357216]}"
20230904T053649_20230904T054325_T43REQ_1_28_0,2753,2027,1126,1434,1256,5156,0.6082346,-0.56479514,2023-09-04,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230904T053649_20230904T054325_T43REQ_1_31_0,2672,1937,1235,1551,1454,4520,0.51322395,-0.48904628,2023-09-04,30.906142255020168,75.65680950711797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.65680950711797,30.906142255020168]}"
20230904T053649_20230904T054325_T43REQ_1_32_0,2686,2027,1278,1604,1444,4564,0.5193076,-0.47989625,2023-09-04,30.975070541418855,75.94849930333825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.94849930333825,30.975070541418855]}"
20230904T053649_20230904T054325_T43REQ_1_33_0,2860,1977,1173,1465,1311,4967,0.5823511,-0.5444652,2023-09-04,31.463235195596926,75.53340931846465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53340931846465,31.463235195596926]}"
20230904T053649_20230904T054325_T43REQ_1_36_0,3049,2266,1424,1799,1639,3962,0.41474736,-0.37545565,2023-09-04,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230904T053649_20230904T054325_T43REQ_1_39_0,2710,1887,1183,1524,1304,5220,0.60024524,-0.5480427,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230904T053649_20230904T054325_T43RFP_1_15_0,2720,2000,1400,1660,1432,5264,0.57228196,-0.52050835,2023-09-04,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230904T053649_20230904T054325_T43RFP_1_19_0,2412,1715,1177,1490,1289,4896,0.58318514,-0.5333542,2023-09-04,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230904T053649_20230904T054325_T43RFP_1_39_0,2695,1881,1303,1594,1360,5124,0.58050585,-0.525454,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230904T053649_20230904T054325_T43RFQ_1_27_0,3125,2085,1390,1751,1448,5460,0.5807759,-0.5143531,2023-09-04,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230904T053649_20230904T054325_T43RFQ_1_30_0,2678,1900,1243,1585,1357,5260,0.58984435,-0.53688824,2023-09-04,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230904T053649_20230904T054325_T43RFQ_1_35_0,2624,1871,1206,1485,1310,4744,0.56722826,-0.52319795,2023-09-04,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230904T053649_20230904T054325_T43RFQ_1_39_0,2708,1884,1166,1508,1285,5228,0.60540456,-0.5522565,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230904T053649_20230904T054325_T43SDR_1_2_0,2786,1975,1178,1500,1283,5544,0.6241394,-0.5741056,2023-09-04,31.761438749431978,74.77755882886709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77755882886709,31.761438749431978]}"
20230904T053649_20230904T054325_T43SER_1_0_0,3771,3245,1816,2092,2184,3612,0.24637681,-0.26647967,2023-09-04,31.86627985809932,75.74365687458071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74365687458071,31.86627985809932]}"
20230904T053649_20230904T054325_T43SER_1_13_0,2854,1890,1304,1600,1374,4304,0.5160268,-0.45799458,2023-09-04,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230904T053649_20230904T054325_T43SER_1_18_0,2681,1928,1294,1664,1512,4428,0.4909091,-0.45370978,2023-09-04,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230904T053649_20230904T054325_T43SER_1_21_0,2480,1752,1220,1402,1295,4540,0.55612683,-0.528105,2023-09-04,31.78859605967991,75.43259965499281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43259965499281,31.78859605967991]}"
20230904T053649_20230904T054325_T43SER_1_29_0,2377,1694,1164,1456,1302,4228,0.52911395,-0.48768473,2023-09-04,31.674981781668833,75.57618210346608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57618210346608,31.674981781668833]}"
20230904T053649_20230904T054325_T43SER_1_36_0,3060,2269,1315,1738,1588,3984,0.4300072,-0.3925201,2023-09-04,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230904T053649_20230904T054325_T43SER_1_38_0,3330,2591,2466,2710,2440,5244,0.36491412,-0.31858185,2023-09-04,31.764143386392096,75.30977899945552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30977899945552,31.764143386392096]}"
20230906T052651_20230906T052911_T43REP_1_37_0,2471,1715,1147,1396,1217,4564,0.5789656,-0.5315436,2023-09-06,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230906T052651_20230906T052911_T43REP_1_39_0,2744,2037,1253,1572,1344,5056,0.58,-0.5256488,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230906T052651_20230906T052911_T43REQ_1_23_0,2914,2010,1306,1587,1443,4074,0.4768896,-0.43932167,2023-09-06,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230906T052651_20230906T052911_T43REQ_1_39_0,2742,2035,1322,1616,1383,5008,0.5672039,-0.5120773,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230906T052651_20230906T052911_T43RFP_1_15_0,2770,1945,1276,1672,1384,5272,0.58413464,-0.51843315,2023-09-06,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230906T052651_20230906T052911_T43RFP_1_19_0,2511,1764,1182,1581,1258,4983,0.59685946,-0.5182815,2023-09-06,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230906T052651_20230906T052911_T43RFP_1_39_0,2745,2039,1283,1589,1353,5060,0.5780446,-0.5220334,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230906T052651_20230906T052911_T43RFQ_1_27_0,3147,2058,1420,1786,1443,5532,0.58623654,-0.5118885,2023-09-06,31.20556457734315,76.43005937775438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43005937775438,31.20556457734315]}"
20230906T052651_20230906T052911_T43RFQ_1_30_0,2683,1886,1402,1730,1447,4971,0.5490807,-0.48365915,2023-09-06,30.906918789572572,76.27712323447857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27712323447857,30.906918789572572]}"
20230906T052651_20230906T052911_T43RFQ_1_35_0,2550,1859,1302,1580,1384,4657,0.5417977,-0.49334615,2023-09-06,30.773604240129966,76.53198145303423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53198145303423,30.773604240129966]}"
20230906T052651_20230906T052911_T43RFQ_1_39_0,2738,2039,1381,1653,1411,4984,0.5587177,-0.5018834,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230909T053651_20230909T053936_T43RDQ_1_22_0,3474,3327,2158,2448,2510,2778,0.050680786,-0.06314581,2023-09-09,30.98851090042315,74.55136245942504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55136245942504,30.98851090042315]}"
20230909T053651_20230909T053936_T43RDQ_1_24_0,5380,4370,5308,5284,5168,5328,0.015243903,-0.0041462495,2023-09-09,31.11546065864115,74.80110315150363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80110315150363,31.11546065864115]}"
20230909T053651_20230909T053936_T43SDR_1_2_0,2770,1853,1354,1682,1400,5440,0.5906433,-0.5276608,2023-09-09,31.761438749431978,74.77755882886709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77755882886709,31.761438749431978]}"
20230909T053651_20230909T053936_T43SER_1_0_0,3768,3218,1811,2005,2074,3442,0.2480058,-0.26381496,2023-09-09,31.86627985809932,75.74365687458071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.74365687458071,31.86627985809932]}"
20230909T053651_20230909T053936_T43SER_1_13_0,8233,7239,10328,9800,9616,9376,-0.0126369,0.022110973,2023-09-09,31.69812573610165,75.9582074110703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9582074110703,31.69812573610165]}"
20230909T053651_20230909T053936_T43SER_1_18_0,2270,1626,2446,2498,2128,4352,0.34320986,-0.27065694,2023-09-09,31.61811955504992,75.56107084538891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56107084538891,31.61811955504992]}"
20230909T053651_20230909T053936_T43SER_1_21_0,2384,1694,2112,2230,1866,4372,0.4017313,-0.32444713,2023-09-09,31.78859605967991,75.43259965499281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43259965499281,31.78859605967991]}"
20230909T053651_20230909T053936_T43SER_1_29_0,2382,1660,1963,2062,1762,4400,0.42810777,-0.3618075,2023-09-09,31.674981781668833,75.57618210346608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57618210346608,31.674981781668833]}"
20230909T053651_20230909T053936_T43SER_1_36_0,3779,3157,3744,3540,3320,4280,0.12631579,-0.09462915,2023-09-09,31.58866234173577,75.96214429686754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.96214429686754,31.58866234173577]}"
20230909T053651_20230909T053936_T43SER_1_38_0,2322,1652,1804,2004,1697,4292,0.4332944,-0.36340535,2023-09-09,31.764143386392096,75.30977899945552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30977899945552,31.764143386392096]}"
20230911T052649_20230911T053727_T43REP_1_37_0,2425,1698,1547,1672,1418,4400,0.51254725,-0.44927537,2023-09-11,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230911T052649_20230911T053727_T43REP_1_39_0,2714,1898,1620,1842,1504,4876,0.52852666,-0.45162252,2023-09-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230911T052649_20230911T053727_T43REQ_1_23_0,2706,1890,1692,1845,1580,4288,0.461486,-0.39833686,2023-09-11,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230911T052649_20230911T053727_T43REQ_1_39_0,2718,1897,1570,1816,1475,4924,0.53899044,-0.4611276,2023-09-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230914T053649_20230914T054136_T43REP_1_3_0,3737,3428,2076,2268,2118,4372,0.34730354,-0.31686747,2023-09-14,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230914T053649_20230914T054136_T43REP_1_5_0,2236,1581,1665,1796,1494,4920,0.53414404,-0.46515784,2023-09-14,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230914T053649_20230914T054136_T43REP_1_7_0,2977,2226,2786,2892,2390,4904,0.34466684,-0.25808108,2023-09-14,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230914T053649_20230914T054136_T43REP_1_16_0,2592,1839,1988,2066,1695,4716,0.47122133,-0.3907402,2023-09-14,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230914T053649_20230914T054136_T43REP_1_20_0,2345,1656,1742,1803,1510,4724,0.51555985,-0.44752565,2023-09-14,30.086403079200302,75.7148321570497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.7148321570497,30.086403079200302]}"
20230914T053649_20230914T054136_T43REP_1_26_0,2534,1764,1907,2020,1694,4820,0.47988948,-0.4093567,2023-09-14,30.3288835181506,75.11677125866088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11677125866088,30.3288835181506]}"
20230914T053649_20230914T054136_T43REP_1_28_0,2633,1949,1848,1904,1622,4616,0.4799615,-0.41595092,2023-09-14,30.68813046969427,75.18882715708921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18882715708921,30.68813046969427]}"
20230914T053649_20230914T054136_T43REP_1_34_0,2736,1978,2198,2260,1929,4696,0.4176604,-0.35020128,2023-09-14,30.580495037181304,75.2794592470768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.2794592470768,30.580495037181304]}"
20230914T053649_20230914T054136_T43REP_1_37_0,2238,1612,2086,2094,1785,4400,0.42279708,-0.35509703,2023-09-14,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230914T053649_20230914T054136_T43REP_1_39_0,2772,1969,2662,2636,2206,4820,0.37204668,-0.29291844,2023-09-14,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
