system:index,B11,B12,B2,B3,B4,B8,NDVI,NDWI,date,lat,lon,.geo
20230701T053651_20230701T054522_T43RDP_12_0,2825,2121,1538,1990,1975,4828,0.4193738,-0.4162511,2023-07-01,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230701T053651_20230701T054522_T43RDP_14_0,4157,3509,1810,2332,2462,4148,0.2550681,-0.2802469,2023-07-01,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230701T053651_20230701T054522_T43REP_3_0,3057,2372,1803,2196,2394,4123,0.26530612,-0.3049533,2023-07-01,30.25621995680844,75.29911897826734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29911897826734,30.25621995680844]}"
20230701T053651_20230701T054522_T43REP_5_0,2795,1900,854,1227,1133,5187,0.6414557,-0.61739945,2023-07-01,30.038671795938395,75.64364869809305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64364869809305,30.038671795938395]}"
20230701T053651_20230701T054522_T43REP_16_0,2629,2003,1311,1750,1710,3497,0.34319186,-0.33295217,2023-07-01,30.368012172397847,75.75204600316869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75204600316869,30.368012172397847]}"
20230701T053651_20230701T054522_T43REP_37_0,2054,1698,1126,1538,1564,2476,0.22574258,-0.23368211,2023-07-01,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230802T052649_20230802T053117_T43REP_37_0,2693,1860,1081,1381,1236,4616,0.57758033,-0.5394364,2023-08-02,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230802T052649_20230802T053117_T43REP_39_0,2287,1769,1366,1647,1380,3214,0.39921638,-0.32236165,2023-08-02,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230812T052649_20230812T053656_T43REP_37_0,2773,1934,1678,1818,1604,4828,0.50124377,-0.45290402,2023-08-12,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230812T052649_20230812T053656_T43REP_39_0,3231,2250,2144,2288,2014,4764,0.4057244,-0.35110608,2023-08-12,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230817T052651_20230817T053348_T43REP_37_0,2865,1961,1730,1914,1684,4948,0.49215922,-0.44214514,2023-08-17,30.5650397935388,75.95230628470503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95230628470503,30.5650397935388]}"
20230817T052651_20230817T053348_T43REP_39_0,3020,2154,1717,1951,1728,4788,0.46961325,-0.42098233,2023-08-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230817T052651_20230817T053348_T43REQ_23_0,3180,2156,1015,1540,1469,4452,0.50380003,-0.48598132,2023-08-17,30.762801286933712,75.9798463072866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9798463072866,30.762801286933712]}"
20230817T052651_20230817T053348_T43REQ_39_0,3044,2152,971,1506,1368,5328,0.5913978,-0.5592625,2023-08-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230817T052651_20230817T053348_T43RFP_15_0,3184,2234,1082,1514,1305,5813,0.63332397,-0.586734,2023-08-17,30.626527212308442,76.20821750089146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20821750089146,30.626527212308442]}"
20230817T052651_20230817T053348_T43RFP_19_0,2761,1924,999,1534,1224,5127,0.61454886,-0.5394085,2023-08-17,30.38711456184649,76.39291045940162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.39291045940162,30.38711456184649]}"
20230817T052651_20230817T053348_T43RFP_39_0,3043,2154,1109,1590,1432,5277,0.57311076,-0.53691566,2023-08-17,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}"
20230817T052651_20230817T053348_T43RFP_43_0,2739,1918,903,1342,1198,5318,0.63228977,-0.596997,2023-08-17,30.71594085710646,76.22760605794683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.22760605794683,30.71594085710646]}"
20230817T052651_20230817T053348_T43RFP_48_0,2776,1944,970,1402,1329,4700,0.55913085,-0.5404785,2023-08-17,30.406597950677337,76.41025857349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41025857349862,30.406597950677337]}"
20230825T053649_20230825T054054_T43RDP_4_0,3054,2103,1183,1545,1424,4876,0.5479365,-0.5187665,2023-08-25,30.133414249723614,74.43204472102887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43204472102887,30.133414249723614]}"
20230825T053649_20230825T054054_T43RDP_7_0,2302,1868,1465,2018,1786,3346,0.30397505,-0.24757643,2023-08-25,30.470432435669107,75.01109495890387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01109495890387,30.470432435669107]}"
20230825T053649_20230825T054054_T43RDP_10_0,2635,1840,1083,1404,1282,4563,0.5613345,-0.5294118,2023-08-25,30.40355814698842,74.95768052503085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95768052503085,30.40355814698842]}"
20230825T053649_20230825T054054_T43RDP_12_0,2845,2017,1116,1517,1358,5760,0.61843216,-0.5830699,2023-08-25,30.20633041101837,74.87880214562907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87880214562907,30.20633041101837]}"
20230825T053649_20230825T054054_T43RDP_14_0,3409,2271,1297,1724,1504,6072,0.6029567,-0.5577219,2023-08-25,30.000514756929327,74.18055005741631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.18055005741631,30.000514756929327]}"
20230825T053649_20230825T054054_T43RDP_17_0,2695,1862,1090,1456,1239,5023,0.60427976,-0.5505479,2023-08-25,30.435064093888105,74.65878495489407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65878495489407,30.435064093888105]}"
