system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo,temperature,humidity,precipitation,lat_r,lon_r,ndvi_trend,ndwi_trend,stress_score,label
20230904T053649_20230904T054325_T43REP_1_39_0,2697,1884,1296,1592,1362,5124,2.62929829466033,0.5800185,-0.5259083,0.8699606875819009,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.0,42.14,0.0,30.703,76.106,-0.0004873499999999975,-0.0004543000000000186,2,Moderately Stressed
20230904T053649_20230904T054325_T43REQ_1_39_0,2710,1887,1183,1524,1304,5220,2.346315158777711,0.60024524,-0.5480427,0.9002988734768949,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.0,42.14,0.0,30.703,76.106,-0.005159319999999967,0.004213800000000045,2,Moderately Stressed
20230904T053649_20230904T054325_T43RFP_1_39_0,2695,1881,1303,1594,1360,5124,2.679003558718861,0.58050585,-0.525454,0.8706916493176035,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.0,42.14,0.0,30.703,76.106,-0.051096200000000036,0.047687499999999994,2,Moderately Stressed
20230904T053649_20230904T054325_T43RFQ_1_39_0,2708,1884,1166,1508,1285,5228,2.3503814973772057,0.60540456,-0.5522565,0.908037153604053,2023-09-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.0,42.14,0.0,30.703,76.106,-0.03061354000000005,0.02786489999999997,2,Moderately Stressed
20230906T052651_20230906T052911_T43REP_1_39_0,2744,2037,1253,1572,1344,5056,2.4922787699744866,0.58,-0.5256488,0.8699320365596437,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",32.25,51.13,0.06,30.703,76.106,-0.020245240000000053,0.022393899999999967,2,Moderately Stressed
20230906T052651_20230906T052911_T43REQ_1_39_0,2742,2035,1322,1616,1383,5008,2.6717275943396226,0.5672039,-0.5120773,0.8507392630837831,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",32.25,51.13,0.06,30.703,76.106,-0.01281460000000001,0.013831000000000038,2,Moderately Stressed
20230906T052651_20230906T052911_T43RFP_1_39_0,2745,2039,1283,1589,1353,5060,2.6057922114438354,0.5780446,-0.5220334,0.8669992983550323,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",32.25,51.13,0.06,30.703,76.106,-0.0019553999999999405,0.0036154000000000464,2,Moderately Stressed
20230906T052651_20230906T052911_T43RFQ_1_39_0,2738,2039,1381,1653,1411,4984,2.8875060610958463,0.5587177,-0.5018834,0.8380111015557814,2023-09-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",32.25,51.13,0.06,30.703,76.106,-0.0084862,0.010193899999999978,2,Moderately Stressed
20230911T052649_20230911T053727_T43REP_1_39_0,2714,1898,1620,1842,1504,4876,4.814391776127927,0.52852666,-0.45162252,0.7927278426455607,2023-09-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.16,52.74,0.0,30.703,76.106,-0.04951793999999998,0.07041087999999995,2,Moderately Stressed
20230911T052649_20230911T053727_T43REQ_1_39_0,2718,1897,1570,1816,1475,4924,4.311249999999999,0.53899044,-0.4611276,0.8084225330103915,2023-09-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.16,52.74,0.0,30.703,76.106,-0.019727260000000024,0.04075579999999995,2,Moderately Stressed
20230914T053649_20230914T054136_T43REP_1_39_0,2772,1969,2662,2636,2206,4820,-3.4250524109014675,0.37204668,-0.29291844,0.5580303138119974,2023-09-14,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",33.36,53.78,0.99,30.703,76.106,-0.15647998000000002,0.15870408000000003,4,Severely Stressed
20230921T052649_20230921T053423_T43REP_1_39_0,2599,1802,1382,1736,1376,4928,3.148936170212766,0.56345177,-0.4789916,0.8451106352605282,2023-09-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",30.26,71.77,25.6,30.703,76.106,0.02446133000000006,-0.01786399999999999,2,Moderately Stressed
20230921T052649_20230921T053423_T43REQ_1_39_0,2600,1807,1489,1794,1438,4832,3.6995857859167214,0.5413078,-0.45849684,0.8118969779124472,2023-09-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",30.26,71.77,25.6,30.703,76.106,0.16926112,-0.16557840000000001,2,Moderately Stressed
20230926T052651_20230926T053534_T43REP_1_39_0,3999,2909,3464,3712,3440,6240,7.769145394006659,0.2892562,-0.2540193,0.4338618872992097,2023-09-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.43,66.93,0.0,30.703,76.106,-0.27419557,0.22497230000000001,4,Severely Stressed
20230926T052651_20230926T053534_T43REQ_1_39_0,4112,2944,3974,4168,3792,6700,-20.653409090909093,0.27716357,-0.23297755,0.4157255182273052,2023-09-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.43,66.93,0.0,30.703,76.106,-0.26414423,0.22551929,5,Severely Stressed
20230926T052651_20230926T053534_T43RFQ_1_39_0,3989,2904,3438,3680,3408,6195,8.111175785797439,0.2902218,-0.25468355,0.4353100432134117,2023-09-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.43,66.93,0.0,30.703,76.106,0.0009655999999999554,-0.0006642499999999774,4,Severely Stressed
20230929T053641_20230929T054620_T43REQ_1_39_0,2590,1836,1144,1573,1404,4672,1.8087226034978967,0.53785384,-0.49623698,0.8067143915082695,2023-09-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,52.03,0.0,30.703,76.106,0.004817069999999979,-0.006882100000000002,2,Moderately Stressed
20230929T053641_20230929T054620_T43REP_1_39_0,2607,1838,970,1462,1314,4756,1.603615355944838,0.56705105,-0.5297523,0.8505065480602916,2023-09-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,52.03,0.0,30.703,76.106,0.07266160999999999,-0.08449215999999993,2,Moderately Stressed
20230929T053641_20230929T054620_T43RFQ_1_39_0,2562,1835,1425,1738,1532,4528,2.469095104664579,0.49438944,-0.44526014,0.7415229766520914,2023-09-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,52.03,0.0,30.703,76.106,0.21722587,-0.21228259000000002,3,Moderately Stressed
20230929T053641_20230929T054620_T43RFP_1_39_0,2587,1836,1192,1595,1417,4652,1.9187425860023724,0.53303677,-0.48935488,0.7994892495263202,2023-09-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,52.03,0.0,30.703,76.106,0.24281497000000007,-0.23467133,2,Moderately Stressed
20231001T052649_20231001T053125_T43REP_1_39_0,2679,1960,1300,1772,1524,4824,1.955439677648732,0.51984876,-0.46270466,0.7797117429314011,2023-10-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,42.03,0.0,30.703,76.106,-0.04720228999999998,0.06704763999999996,2,Moderately Stressed
20231001T052649_20231001T053125_T43REQ_1_39_0,2675,1958,1317,1782,1535,4804,1.975226586102719,0.51569647,-0.4588521,0.7734837132265951,2023-10-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,42.03,0.0,30.703,76.106,-0.022157370000000065,0.03738488000000001,2,Moderately Stressed
20231001T052649_20231001T053125_T43RFP_1_39_0,2672,1961,1386,1820,1562,4776,2.140383590836441,0.50710005,-0.4481504,0.7605900449633194,2023-10-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,42.03,0.0,30.703,76.106,-0.012748709999999996,0.014554259999999986,2,Moderately Stressed
20231001T052649_20231001T053125_T43RFQ_1_39_0,2671,1956,1336,1791,1540,4810,2.0280327462168195,0.51496065,-0.45735493,0.7723801275490119,2023-10-01,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",28.01,42.03,0.0,30.703,76.106,-0.0007358199999999426,0.0014971699999999921,2,Moderately Stressed
20231004T053649_20231004T054609_T43REP_1_39_0,2582,1889,1546,1874,1666,4364,2.438539407086045,0.4474295,-0.3991664,0.6710886327833513,2023-10-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.96,45.99,0.0,30.703,76.106,-0.059670550000000044,0.04898400000000003,3,Moderately Stressed
20231004T053649_20231004T054609_T43REQ_1_39_0,2574,1889,1592,1902,1694,4324,2.579442918791683,0.43702227,-0.38901383,0.6554789399351998,2023-10-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.96,45.99,0.0,30.703,76.106,-0.07793838000000003,0.06834109999999999,3,Moderately Stressed
20231004T053649_20231004T054609_T43RFP_1_39_0,2579,1888,1558,1878,1666,4352,2.5206456456456454,0.4463277,-0.39711076,0.6694359059566337,2023-10-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.96,45.99,0.0,30.703,76.106,-0.0011017999999999861,0.0020556399999999697,3,Moderately Stressed
20231004T053649_20231004T054609_T43RFQ_1_39_0,2552,1887,1753,1982,1770,4240,3.603735045229064,0.41098168,-0.36290583,0.6164212627901173,2023-10-04,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.96,45.99,0.0,30.703,76.106,-0.026040589999999975,0.02610800000000002,3,Moderately Stressed
20231006T052701_20231006T053633_T43REP_1_39_0,2717,1952,1472,1875,1722,4376,1.808394657944944,0.43522465,-0.400096,0.6527834713454128,2023-10-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.56,43.44,0.0,30.703,76.106,-0.011103050000000003,-0.00298524,3,Moderately Stressed
20231006T052701_20231006T053633_T43REQ_1_39_0,2725,1956,1448,1866,1714,4404,1.7563332462784018,0.43968618,-0.40478468,0.6594753616082374,2023-10-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.56,43.44,0.0,30.703,76.106,0.028704499999999966,-0.04187885000000002,3,Moderately Stressed
20231006T052701_20231006T053633_T43RFP_1_39_0,2733,1953,1364,1816,1670,4449,1.638561320754717,0.45415917,-0.42027134,0.6811831031947055,2023-10-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.56,43.44,0.0,30.703,76.106,0.01893452000000001,-0.020175339999999986,3,Moderately Stressed
20231006T052701_20231006T053633_T43RFQ_1_39_0,2701,1956,1622,1955,1787,4299,2.198109905495275,0.41275057,-0.37480012,0.6190750020537255,2023-10-06,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.56,43.44,0.0,30.703,76.106,-0.02693561,0.029984559999999993,3,Moderately Stressed
20231009T053731_20231009T054836_T43REP_1_39_0,4274,3225,2226,2614,2616,4716,1.412049488972566,0.28641573,-0.2867667,0.4295942720763723,2023-10-09,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",29.16,50.24,0.06,30.703,76.106,-0.013108850000000005,0.021743930000000022,4,Severely Stressed
20231009T053731_20231009T054836_T43RFP_1_39_0,4285,3227,2224,2614,2616,4736,1.4122035704769518,0.2883569,-0.2887075,0.4325059503570214,2023-10-09,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",29.16,50.24,0.06,30.703,76.106,-0.12439366999999996,0.08609262000000001,4,Severely Stressed
20231009T053731_20231009T054836_T43RFQ_1_39_0,4371,3260,2138,2600,2652,4920,1.18174239266361,0.29952458,-0.30851063,0.4492571805876527,2023-10-09,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",29.16,50.24,0.06,30.703,76.106,-0.15463459000000002,0.11176070999999999,4,Severely Stressed
20231011T052739_20231011T053320_T43REP_1_39_0,3290,3218,1434,1608,1830,2410,0.5500758725341427,0.13679245,-0.1996018,0.2051644853201273,2023-10-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.47,52.48,0.0,30.703,76.106,-0.15156445000000002,0.08910570000000001,5,Severely Stressed
20231011T052739_20231011T053320_T43REQ_1_39_0,3274,3205,1468,1638,1844,2448,0.6032760687175389,0.14072694,-0.19823788,0.2110658124635993,2023-10-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.47,52.48,0.0,30.703,76.106,-0.14568878999999998,0.08852881999999998,5,Severely Stressed
20231011T052739_20231011T053320_T43RFP_1_39_0,3266,3204,1534,1678,1858,2496,0.7453271028037384,0.14653192,-0.19597508,0.2197726489838098,2023-10-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.47,52.48,0.0,30.703,76.106,0.00973947,0.00362672,5,Severely Stressed
20231011T052739_20231011T053320_T43RFQ_1_39_0,3237,3182,1598,1736,1880,2570,0.92443729903537,0.15505618,-0.19368324,0.2325581395348837,2023-10-11,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",26.47,52.48,0.0,30.703,76.106,0.014329239999999993,0.004554639999999999,5,Severely Stressed
20231014T053759_20231014T054911_T43REP_1_39_0,3260,3176,1440,1746,1922,2482,0.4354587869362364,0.12715714,-0.17407759,0.1907140424565784,2023-10-14,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.63,45.33,0.0,30.703,76.106,-0.019374780000000008,0.02189748999999999,5,Severely Stressed
20231014T053759_20231014T054911_T43RFP_1_39_0,3251,3169,1548,1822,1960,2550,0.5460940392447242,0.1308204,-0.16651419,0.1962088460259394,2023-10-14,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.63,45.33,0.0,30.703,76.106,-0.024235779999999985,0.02716905,5,Severely Stressed
20231014T053759_20231014T054911_T43RFQ_1_39_0,3212,3136,1732,1946,2030,2678,0.8667736757624398,0.13763806,-0.1583045,0.2064351704364447,2023-10-14,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",27.63,45.33,0.0,30.703,76.106,0.010480920000000005,0.015773090000000017,5,Severely Stressed
20231019T053831_20231019T054733_T43REP_1_39_0,3950,3755,2034,2322,2662,3181,0.3327776352911002,0.088824235,-0.15609668,0.1332249508000342,2023-10-19,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.22,60.81,0.0,30.703,76.106,-0.041996165,0.010417510000000019,5,Severely Stressed
20231019T053831_20231019T054733_T43REQ_1_39_0,3941,3753,2028,2320,2652,3198,0.3499102794155345,0.093333334,-0.15911563,0.1399880352106657,2023-10-19,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.22,60.81,0.0,30.703,76.106,-0.044304726,-0.000811130000000021,5,Severely Stressed
20231019T053831_20231019T054733_T43RFP_1_39_0,3961,3764,2046,2328,2666,3188,0.33984375,0.0891698,-0.15591007,0.1337432744043044,2023-10-19,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.22,60.81,0.0,30.703,76.106,0.00034556499999999213,0.00018660999999997596,5,Severely Stressed
20231019T053831_20231019T054733_T43RFQ_1_39_0,3875,3710,2076,2332,2602,3202,0.4622496147919877,0.103376985,-0.15720998,0.1550521147385649,2023-10-19,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.22,60.81,0.0,30.703,76.106,0.010043651,0.0019056500000000087,5,Severely Stressed
20231021T052849_20231021T053545_T43REP_1_39_0,2606,2355,1544,1718,1886,2364,0.5687767729652546,0.11247059,-0.15825576,0.1686860369368309,2023-10-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.61,59.55,0.0,30.703,76.106,0.023300790000000002,-0.0023456899999999836,5,Severely Stressed
20231021T052849_20231021T053545_T43REQ_1_39_0,2599,2350,1602,1768,1918,2414,0.649895178197065,0.11449677,-0.15447155,0.1717253317945759,2023-10-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.61,59.55,0.0,30.703,76.106,0.011119784999999993,0.002738429999999986,5,Severely Stressed
20231021T052849_20231021T053545_T43RFP_1_39_0,2598,2353,1604,1762,1911,2396,0.6614839061647572,0.11260738,-0.15247715,0.1688914683691236,2023-10-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.61,59.55,0.0,30.703,76.106,0.00013679000000001162,0.00577860999999999,5,Severely Stressed
20231021T052849_20231021T053545_T43RFQ_1_39_0,2597,2350,1694,1840,1960,2475,0.8409536250816461,0.11612176,-0.14716107,0.1741630030436252,2023-10-21,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.61,59.55,0.0,30.703,76.106,0.0016249900000000067,0.007310480000000008,5,Severely Stressed
20231024T053909_20231024T054204_T43REP_1_39_0,2609,2398,1472,1625,1740,2174,0.6888888888888889,0.110884,-0.14451171,0.1663047643377187,2023-10-24,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.57,63.42,0.0,30.703,76.106,-0.0002271100000000026,0.006292760000000008,5,Severely Stressed
20231024T053909_20231024T054204_T43REQ_1_39_0,2612,2400,1447,1611,1735,2174,0.6334776334776335,0.11230494,-0.14874505,0.1684358613633457,2023-10-24,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.57,63.42,0.0,30.703,76.106,0.0027322500000000055,-0.022503229999999985,5,Severely Stressed
20231024T053909_20231024T054204_T43RFP_1_39_0,2607,2392,1397,1557,1688,2110,0.5989213738291229,0.11111111,-0.15080447,0.1666447281821771,2023-10-24,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.57,63.42,0.0,30.703,76.106,-0.005010650000000005,-0.003643399999999991,5,Severely Stressed
20231024T053909_20231024T054204_T43RFQ_1_39_0,2598,2374,1692,1803,1865,2324,1.390909090909091,0.10957269,-0.12624182,0.1643394199785177,2023-10-24,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.57,63.42,0.0,30.703,76.106,-0.0030346900000000065,0.02623533,5,Severely Stressed
20231026T052911_20231026T052912_T43REP_1_39_0,2960,2560,1384,1638,1786,2484,0.6185749734136831,0.16346604,-0.20524018,0.2451703547593958,2023-10-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.73,47.6,0.0,30.703,76.106,0.0511611,-0.056495130000000005,5,Severely Stressed
20231026T052911_20231026T052912_T43REQ_1_39_0,2931,2548,1622,1830,1924,2592,0.8468559837728195,0.14791851,-0.17232022,0.2218532049153105,2023-10-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.73,47.6,0.0,30.703,76.106,0.03703451000000001,-0.02780851000000001,5,Severely Stressed
20231026T052911_20231026T052912_T43RFP_1_39_0,2944,2554,1609,1805,1906,2580,0.8643241856886381,0.1502452,-0.17673889,0.2253426947509194,2023-10-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.73,47.6,0.0,30.703,76.106,-0.013220840000000011,0.028501289999999985,5,Severely Stressed
20231026T052911_20231026T052912_T43RFQ_1_39_0,2927,2545,1696,1883,1957,2618,1.0070079219987813,0.14448087,-0.16329704,0.2166976286744618,2023-10-26,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.73,47.6,0.0,30.703,76.106,-0.003437639999999992,0.009023179999999992,5,Severely Stressed
20231029T053941_20231029T053935_T43REP_1_39_0,3503,3164,1845,2140,2344,2980,0.4957131722525331,0.119459055,-0.1640625,0.1791717532162644,2023-10-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.44,56.45,0.0,30.703,76.106,-0.030786145,0.01267639000000001,5,Severely Stressed
20231029T053941_20231029T053935_T43REQ_1_39_0,3442,3131,2058,2282,2424,3014,0.6944444444444444,0.10849577,-0.13821752,0.1627286935735956,2023-10-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.44,56.45,0.0,30.703,76.106,-0.035985100000000006,0.025079519999999994,5,Severely Stressed
20231029T053941_20231029T053935_T43RFP_1_39_0,3477,3147,1922,2180,2366,2982,0.557163531114327,0.11518325,-0.15536614,0.1727587173974011,2023-10-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.44,56.45,0.0,30.703,76.106,-0.004275804999999994,0.008696359999999986,5,Severely Stressed
20231029T053941_20231029T053935_T43RFQ_1_39_0,3412,3115,2148,2328,2438,3012,0.937295885042456,0.1053211,-0.12808989,0.1579671589762407,2023-10-29,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",24.44,56.45,0.0,30.703,76.106,-0.0031746700000000044,0.010127629999999999,5,Severely Stressed
20231031T052949_20231031T053846_T43REQ_1_39_0,3725,3520,2184,2332,2462,3178,1.1394016549968171,0.12695035,-0.15353902,0.1904086517152734,2023-10-31,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.24,60.87,0.0,30.703,76.106,0.011767099999999989,0.0018271200000000154,5,Severely Stressed
20231031T052949_20231031T053846_T43RFQ_1_39_0,3708,3510,2222,2350,2470,3176,1.325075075075075,0.12504429,-0.1494752,0.1875498096165766,2023-10-31,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",23.24,60.87,0.0,30.703,76.106,0.01972319,-0.02138530999999999,5,Severely Stressed
20231103T054009_20231103T054521_T43RFP_1_39_0,3543,3084,1484,1866,1990,3032,0.677855841790268,0.20748706,-0.23805635,0.3111996017919363,2023-11-03,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.97,65.32,0.0,30.703,76.106,0.08053671000000001,-0.08451733,4,Severely Stressed
20231103T054009_20231103T054521_T43RFQ_1_39_0,3398,3028,2284,2416,2422,3116,3.3429672447013488,0.125316,-0.12653652,0.1879570280761939,2023-11-03,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.97,65.32,0.0,30.703,76.106,0.00027171000000000833,0.02293867999999999,5,Severely Stressed
20231105T053011_20231105T053009_T43REP_1_39_0,3787,3248,1712,2192,2182,3636,0.934687580354847,0.24991407,-0.24776939,0.3748388759989688,2023-11-05,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.24,55.85,0.0,30.703,76.106,0.03658531999999998,-0.03277110999999999,4,Severely Stressed
20231105T053011_20231105T053009_T43REQ_1_39_0,3590,3153,1956,2252,2278,3418,1.179147703764998,0.20014045,-0.20564374,0.3001843237075397,2023-11-05,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.24,55.85,0.0,30.703,76.106,0.009389000000000008,-0.011545730000000004,4,Severely Stressed
20231105T053011_20231105T053009_T43RFP_1_39_0,3689,3217,1942,2282,2290,3532,1.146602658788774,0.21332875,-0.21499828,0.3199656504937741,2023-11-05,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.24,55.85,0.0,30.703,76.106,0.08801275,-0.08846176,4,Severely Stressed
20231105T053011_20231105T053009_T43RFQ_1_39_0,3580,3162,2034,2294,2310,3399,1.35785536159601,0.19075145,-0.19409801,0.2861021105175584,2023-11-05,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",22.24,55.85,0.0,30.703,76.106,-0.016735610000000012,0.04395834000000001,4,Severely Stressed
20231113T054059_20231113T054822_T43REQ_1_39_0,3078,2233,1766,1960,1797,4010,3.573966408268734,0.38109177,-0.34338358,0.5715884631941455,2023-11-13,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",19.41,57.5,0.0,30.703,76.106,0.18095132,-0.13773984000000003,3,Moderately Stressed
20231113T054059_20231113T054822_T43RFP_1_39_0,3086,2225,1672,1888,1709,4084,3.300444691495275,0.40997756,-0.367716,0.6149132648657978,2023-11-13,30.703045818213656,76.10631946881482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10631946881482,30.703045818213656]}",19.41,57.5,0.0,30.703,76.106,0.16006349000000003,-0.11994660999999998,3,Moderately Stressed
